,STATION ID,TIME,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,Usage
606708,75,2018-08-20 22:00:00,JAMES STREET,40,25,62.5
606720,75,2018-08-20 23:00:00,JAMES STREET,40,22,55.00000000000001
613068,98,2018-08-20 00:00:00,FREDERICK STREET SOUTH,40,6,15.0
613080,98,2018-08-20 01:00:00,FREDERICK STREET SOUTH,40,6,15.0
613092,98,2018-08-20 02:00:00,FREDERICK STREET SOUTH,40,6,15.0
613104,98,2018-08-20 03:00:00,FREDERICK STREET SOUTH,40,6,15.0
613116,98,2018-08-20 04:00:00,FREDERICK STREET SOUTH,40,6,15.0
613128,98,2018-08-20 05:00:00,FREDERICK STREET SOUTH,40,7,17.5
613140,98,2018-08-20 06:00:00,FREDERICK STREET SOUTH,40,7,17.5
613152,98,2018-08-20 07:00:00,FREDERICK STREET SOUTH,40,9,22.5
613164,98,2018-08-20 08:00:00,FREDERICK STREET SOUTH,40,10,25.0
613176,98,2018-08-20 09:00:00,FREDERICK STREET SOUTH,40,5,12.5
613188,98,2018-08-20 10:00:00,FREDERICK STREET SOUTH,40,2,5.0
613200,98,2018-08-20 11:00:00,FREDERICK STREET SOUTH,40,0,0.0
613212,98,2018-08-20 12:00:00,FREDERICK STREET SOUTH,40,2,5.0
613224,98,2018-08-20 13:00:00,FREDERICK STREET SOUTH,40,5,12.5
613236,98,2018-08-20 14:00:00,FREDERICK STREET SOUTH,40,9,22.5
613248,98,2018-08-20 15:00:00,FREDERICK STREET SOUTH,40,9,22.5
613260,98,2018-08-20 16:00:00,FREDERICK STREET SOUTH,40,11,27.500000000000004
613272,98,2018-08-20 17:00:00,FREDERICK STREET SOUTH,40,18,45.0
613284,98,2018-08-20 18:00:00,FREDERICK STREET SOUTH,40,24,60.0
613296,98,2018-08-20 19:00:00,FREDERICK STREET SOUTH,40,28,70.0
613308,98,2018-08-20 20:00:00,FREDERICK STREET SOUTH,40,31,77.5
613320,98,2018-08-20 21:00:00,FREDERICK STREET SOUTH,40,35,87.5
613332,98,2018-08-20 22:00:00,FREDERICK STREET SOUTH,40,36,90.0
613344,98,2018-08-20 23:00:00,FREDERICK STREET SOUTH,40,37,92.5
636511,69,2018-08-21 00:00:00,GRAND CANAL DOCK,40,31,77.5
636523,69,2018-08-21 01:00:00,GRAND CANAL DOCK,40,31,77.5
636535,69,2018-08-21 02:00:00,GRAND CANAL DOCK,40,31,77.5
636547,69,2018-08-21 03:00:00,GRAND CANAL DOCK,40,31,77.5
636559,69,2018-08-21 04:00:00,GRAND CANAL DOCK,40,31,77.5
636571,69,2018-08-21 05:00:00,GRAND CANAL DOCK,40,25,62.5
636583,69,2018-08-21 06:00:00,GRAND CANAL DOCK,40,29,72.5
636595,69,2018-08-21 07:00:00,GRAND CANAL DOCK,40,18,45.0
636607,69,2018-08-21 08:00:00,GRAND CANAL DOCK,40,1,2.5
636619,69,2018-08-21 09:00:00,GRAND CANAL DOCK,40,1,2.5
636631,69,2018-08-21 10:00:00,GRAND CANAL DOCK,40,2,5.0
636643,69,2018-08-21 11:00:00,GRAND CANAL DOCK,40,4,10.0
636654,69,2018-08-21 12:00:00,GRAND CANAL DOCK,40,5,12.5
636667,69,2018-08-21 13:00:00,GRAND CANAL DOCK,40,12,30.0
636679,69,2018-08-21 14:00:00,GRAND CANAL DOCK,40,18,45.0
636691,69,2018-08-21 15:00:00,GRAND CANAL DOCK,40,22,55.00000000000001
636703,69,2018-08-21 16:00:00,GRAND CANAL DOCK,40,29,72.5
636715,69,2018-08-21 17:00:00,GRAND CANAL DOCK,40,31,77.5
636727,69,2018-08-21 18:00:00,GRAND CANAL DOCK,40,38,95.0
636739,69,2018-08-21 19:00:00,GRAND CANAL DOCK,40,38,95.0
636751,69,2018-08-21 20:00:00,GRAND CANAL DOCK,40,37,92.5
636763,69,2018-08-21 21:00:00,GRAND CANAL DOCK,40,38,95.0
636775,69,2018-08-21 22:00:00,GRAND CANAL DOCK,40,36,90.0
636787,69,2018-08-21 23:00:00,GRAND CANAL DOCK,40,36,90.0
638239,75,2018-08-21 00:00:00,JAMES STREET,40,22,55.00000000000001
638251,75,2018-08-21 01:00:00,JAMES STREET,40,22,55.00000000000001
638263,75,2018-08-21 02:00:00,JAMES STREET,40,22,55.00000000000001
638275,75,2018-08-21 03:00:00,JAMES STREET,40,22,55.00000000000001
638287,75,2018-08-21 04:00:00,JAMES STREET,40,22,55.00000000000001
638299,75,2018-08-21 05:00:00,JAMES STREET,40,24,60.0
638311,75,2018-08-21 06:00:00,JAMES STREET,40,26,65.0
638323,75,2018-08-21 07:00:00,JAMES STREET,40,40,100.0
638335,75,2018-08-21 08:00:00,JAMES STREET,40,40,100.0
638347,75,2018-08-21 09:00:00,JAMES STREET,40,39,97.5
638359,75,2018-08-21 10:00:00,JAMES STREET,40,36,90.0
638371,75,2018-08-21 11:00:00,JAMES STREET,40,38,95.0
638382,75,2018-08-21 12:00:00,JAMES STREET,40,40,100.0
638395,75,2018-08-21 13:00:00,JAMES STREET,40,40,100.0
638407,75,2018-08-21 14:00:00,JAMES STREET,40,38,95.0
638419,75,2018-08-21 15:00:00,JAMES STREET,40,40,100.0
638431,75,2018-08-21 16:00:00,JAMES STREET,40,30,75.0
638443,75,2018-08-21 17:00:00,JAMES STREET,40,14,35.0
638455,75,2018-08-21 18:00:00,JAMES STREET,40,8,20.0
638467,75,2018-08-21 19:00:00,JAMES STREET,40,11,27.500000000000004
638479,75,2018-08-21 20:00:00,JAMES STREET,40,8,20.0
638491,75,2018-08-21 21:00:00,JAMES STREET,40,5,12.5
638503,75,2018-08-21 22:00:00,JAMES STREET,40,4,10.0
638515,75,2018-08-21 23:00:00,JAMES STREET,40,0,0.0
644863,98,2018-08-21 00:00:00,FREDERICK STREET SOUTH,40,37,92.5
644875,98,2018-08-21 01:00:00,FREDERICK STREET SOUTH,40,37,92.5
644887,98,2018-08-21 02:00:00,FREDERICK STREET SOUTH,40,37,92.5
644899,98,2018-08-21 03:00:00,FREDERICK STREET SOUTH,40,37,92.5
644911,98,2018-08-21 04:00:00,FREDERICK STREET SOUTH,40,37,92.5
644923,98,2018-08-21 05:00:00,FREDERICK STREET SOUTH,40,38,95.0
644935,98,2018-08-21 06:00:00,FREDERICK STREET SOUTH,40,37,92.5
644947,98,2018-08-21 07:00:00,FREDERICK STREET SOUTH,40,32,80.0
644959,98,2018-08-21 08:00:00,FREDERICK STREET SOUTH,40,25,62.5
644971,98,2018-08-21 09:00:00,FREDERICK STREET SOUTH,40,10,25.0
644983,98,2018-08-21 10:00:00,FREDERICK STREET SOUTH,40,9,22.5
644995,98,2018-08-21 11:00:00,FREDERICK STREET SOUTH,40,7,17.5
645006,98,2018-08-21 12:00:00,FREDERICK STREET SOUTH,40,6,15.0
645019,98,2018-08-21 13:00:00,FREDERICK STREET SOUTH,40,2,5.0
645031,98,2018-08-21 14:00:00,FREDERICK STREET SOUTH,40,3,7.5
645043,98,2018-08-21 15:00:00,FREDERICK STREET SOUTH,40,6,15.0
645055,98,2018-08-21 16:00:00,FREDERICK STREET SOUTH,40,9,22.5
645067,98,2018-08-21 17:00:00,FREDERICK STREET SOUTH,40,24,60.0
645079,98,2018-08-21 18:00:00,FREDERICK STREET SOUTH,40,35,87.5
645091,98,2018-08-21 19:00:00,FREDERICK STREET SOUTH,40,40,100.0
645103,98,2018-08-21 20:00:00,FREDERICK STREET SOUTH,40,40,100.0
645115,98,2018-08-21 21:00:00,FREDERICK STREET SOUTH,40,40,100.0
645127,98,2018-08-21 22:00:00,FREDERICK STREET SOUTH,40,40,100.0
645139,98,2018-08-21 23:00:00,FREDERICK STREET SOUTH,40,40,100.0
668303,69,2018-08-22 00:00:00,GRAND CANAL DOCK,40,36,90.0
668315,69,2018-08-22 01:00:00,GRAND CANAL DOCK,40,36,90.0
668327,69,2018-08-22 02:00:00,GRAND CANAL DOCK,40,36,90.0
668339,69,2018-08-22 03:00:00,GRAND CANAL DOCK,40,36,90.0
668351,69,2018-08-22 04:00:00,GRAND CANAL DOCK,40,36,90.0
668363,69,2018-08-22 05:00:00,GRAND CANAL DOCK,40,32,80.0
668375,69,2018-08-22 06:00:00,GRAND CANAL DOCK,40,24,60.0
668387,69,2018-08-22 07:00:00,GRAND CANAL DOCK,40,16,40.0
668399,69,2018-08-22 08:00:00,GRAND CANAL DOCK,40,5,12.5
668411,69,2018-08-22 09:00:00,GRAND CANAL DOCK,40,14,35.0
668423,69,2018-08-22 10:00:00,GRAND CANAL DOCK,40,10,25.0
668435,69,2018-08-22 11:00:00,GRAND CANAL DOCK,40,11,27.500000000000004
668447,69,2018-08-22 12:00:00,GRAND CANAL DOCK,40,6,15.0
668459,69,2018-08-22 13:00:00,GRAND CANAL DOCK,40,4,10.0
668466,69,2018-08-22 14:00:00,GRAND CANAL DOCK,40,5,12.5
668478,69,2018-08-22 15:00:00,GRAND CANAL DOCK,40,3,7.5
668490,69,2018-08-22 16:00:00,GRAND CANAL DOCK,40,16,40.0
668502,69,2018-08-22 17:00:00,GRAND CANAL DOCK,40,40,100.0
668514,69,2018-08-22 18:00:00,GRAND CANAL DOCK,40,40,100.0
668526,69,2018-08-22 19:00:00,GRAND CANAL DOCK,40,40,100.0
668538,69,2018-08-22 20:00:00,GRAND CANAL DOCK,40,40,100.0
668550,69,2018-08-22 21:00:00,GRAND CANAL DOCK,40,37,92.5
668562,69,2018-08-22 22:00:00,GRAND CANAL DOCK,40,37,92.5
668574,69,2018-08-22 23:00:00,GRAND CANAL DOCK,40,40,100.0
670001,75,2018-08-22 00:00:00,JAMES STREET,40,0,0.0
670013,75,2018-08-22 01:00:00,JAMES STREET,40,0,0.0
670025,75,2018-08-22 02:00:00,JAMES STREET,40,0,0.0
670037,75,2018-08-22 03:00:00,JAMES STREET,40,0,0.0
670049,75,2018-08-22 04:00:00,JAMES STREET,40,0,0.0
670061,75,2018-08-22 05:00:00,JAMES STREET,40,4,10.0
670073,75,2018-08-22 06:00:00,JAMES STREET,40,9,22.5
670085,75,2018-08-22 07:00:00,JAMES STREET,40,12,30.0
670097,75,2018-08-22 08:00:00,JAMES STREET,40,26,65.0
670109,75,2018-08-22 09:00:00,JAMES STREET,40,38,95.0
670121,75,2018-08-22 10:00:00,JAMES STREET,40,39,97.5
670133,75,2018-08-22 11:00:00,JAMES STREET,40,40,100.0
670145,75,2018-08-22 12:00:00,JAMES STREET,40,40,100.0
670157,75,2018-08-22 13:00:00,JAMES STREET,40,35,87.5
670164,75,2018-08-22 14:00:00,JAMES STREET,40,36,90.0
670176,75,2018-08-22 15:00:00,JAMES STREET,40,34,85.0
670188,75,2018-08-22 16:00:00,JAMES STREET,40,28,70.0
670200,75,2018-08-22 17:00:00,JAMES STREET,40,18,45.0
670212,75,2018-08-22 18:00:00,JAMES STREET,40,17,42.5
670224,75,2018-08-22 19:00:00,JAMES STREET,40,21,52.5
670236,75,2018-08-22 20:00:00,JAMES STREET,40,22,55.00000000000001
670248,75,2018-08-22 21:00:00,JAMES STREET,40,19,47.5
670260,75,2018-08-22 22:00:00,JAMES STREET,40,17,42.5
670272,75,2018-08-22 23:00:00,JAMES STREET,40,10,25.0
676510,98,2018-08-22 00:00:00,FREDERICK STREET SOUTH,40,40,100.0
676522,98,2018-08-22 01:00:00,FREDERICK STREET SOUTH,40,40,100.0
676534,98,2018-08-22 02:00:00,FREDERICK STREET SOUTH,40,40,100.0
676546,98,2018-08-22 03:00:00,FREDERICK STREET SOUTH,40,40,100.0
676558,98,2018-08-22 04:00:00,FREDERICK STREET SOUTH,40,40,100.0
676570,98,2018-08-22 05:00:00,FREDERICK STREET SOUTH,40,39,97.5
676582,98,2018-08-22 06:00:00,FREDERICK STREET SOUTH,40,37,92.5
676594,98,2018-08-22 07:00:00,FREDERICK STREET SOUTH,40,33,82.5
676606,98,2018-08-22 08:00:00,FREDERICK STREET SOUTH,40,34,85.0
676618,98,2018-08-22 09:00:00,FREDERICK STREET SOUTH,40,32,80.0
676630,98,2018-08-22 10:00:00,FREDERICK STREET SOUTH,40,31,77.5
676642,98,2018-08-22 11:00:00,FREDERICK STREET SOUTH,40,26,65.0
676654,98,2018-08-22 12:00:00,FREDERICK STREET SOUTH,40,20,50.0
676666,98,2018-08-22 13:00:00,FREDERICK STREET SOUTH,40,11,27.500000000000004
676673,98,2018-08-22 14:00:00,FREDERICK STREET SOUTH,40,14,35.0
676685,98,2018-08-22 15:00:00,FREDERICK STREET SOUTH,40,16,40.0
676697,98,2018-08-22 16:00:00,FREDERICK STREET SOUTH,40,22,55.00000000000001
676709,98,2018-08-22 17:00:00,FREDERICK STREET SOUTH,40,40,100.0
676721,98,2018-08-22 18:00:00,FREDERICK STREET SOUTH,40,40,100.0
676733,98,2018-08-22 19:00:00,FREDERICK STREET SOUTH,40,40,100.0
676745,98,2018-08-22 20:00:00,FREDERICK STREET SOUTH,40,40,100.0
676757,98,2018-08-22 21:00:00,FREDERICK STREET SOUTH,40,40,100.0
676769,98,2018-08-22 22:00:00,FREDERICK STREET SOUTH,40,40,100.0
676781,98,2018-08-22 23:00:00,FREDERICK STREET SOUTH,40,40,100.0
700334,69,2018-08-23 00:00:00,GRAND CANAL DOCK,40,40,100.0
700346,69,2018-08-23 01:00:00,GRAND CANAL DOCK,40,40,100.0
700358,69,2018-08-23 02:00:00,GRAND CANAL DOCK,40,40,100.0
700370,69,2018-08-23 03:00:00,GRAND CANAL DOCK,40,40,100.0
700382,69,2018-08-23 04:00:00,GRAND CANAL DOCK,40,40,100.0
700394,69,2018-08-23 05:00:00,GRAND CANAL DOCK,40,36,90.0
700406,69,2018-08-23 06:00:00,GRAND CANAL DOCK,40,31,77.5
700418,69,2018-08-23 07:00:00,GRAND CANAL DOCK,40,25,62.5
700430,69,2018-08-23 08:00:00,GRAND CANAL DOCK,40,1,2.5
700442,69,2018-08-23 09:00:00,GRAND CANAL DOCK,40,20,50.0
700454,69,2018-08-23 10:00:00,GRAND CANAL DOCK,40,16,40.0
700466,69,2018-08-23 11:00:00,GRAND CANAL DOCK,40,4,10.0
700478,69,2018-08-23 12:00:00,GRAND CANAL DOCK,40,0,0.0
700490,69,2018-08-23 13:00:00,GRAND CANAL DOCK,40,4,10.0
700502,69,2018-08-23 14:00:00,GRAND CANAL DOCK,40,2,5.0
700514,69,2018-08-23 15:00:00,GRAND CANAL DOCK,40,3,7.5
700526,69,2018-08-23 16:00:00,GRAND CANAL DOCK,40,16,40.0
700538,69,2018-08-23 17:00:00,GRAND CANAL DOCK,40,34,85.0
700550,69,2018-08-23 18:00:00,GRAND CANAL DOCK,40,40,100.0
700562,69,2018-08-23 19:00:00,GRAND CANAL DOCK,40,38,95.0
700574,69,2018-08-23 20:00:00,GRAND CANAL DOCK,40,39,97.5
700585,69,2018-08-23 21:00:00,GRAND CANAL DOCK,40,37,92.5
700598,69,2018-08-23 22:00:00,GRAND CANAL DOCK,40,33,82.5
700610,69,2018-08-23 23:00:00,GRAND CANAL DOCK,40,40,100.0
702062,75,2018-08-23 00:00:00,JAMES STREET,40,10,25.0
702074,75,2018-08-23 01:00:00,JAMES STREET,40,10,25.0
702086,75,2018-08-23 02:00:00,JAMES STREET,40,10,25.0
702098,75,2018-08-23 03:00:00,JAMES STREET,40,10,25.0
702110,75,2018-08-23 04:00:00,JAMES STREET,40,10,25.0
702122,75,2018-08-23 05:00:00,JAMES STREET,40,11,27.500000000000004
702134,75,2018-08-23 06:00:00,JAMES STREET,40,17,42.5
702146,75,2018-08-23 07:00:00,JAMES STREET,40,23,57.49999999999999
702158,75,2018-08-23 08:00:00,JAMES STREET,40,38,95.0
702170,75,2018-08-23 09:00:00,JAMES STREET,40,39,97.5
702182,75,2018-08-23 10:00:00,JAMES STREET,40,40,100.0
702194,75,2018-08-23 11:00:00,JAMES STREET,40,40,100.0
702206,75,2018-08-23 12:00:00,JAMES STREET,40,38,95.0
702218,75,2018-08-23 13:00:00,JAMES STREET,40,38,95.0
702230,75,2018-08-23 14:00:00,JAMES STREET,40,40,100.0
702242,75,2018-08-23 15:00:00,JAMES STREET,40,40,100.0
702254,75,2018-08-23 16:00:00,JAMES STREET,40,39,97.5
702266,75,2018-08-23 17:00:00,JAMES STREET,40,34,85.0
702278,75,2018-08-23 18:00:00,JAMES STREET,40,27,67.5
702290,75,2018-08-23 19:00:00,JAMES STREET,40,27,67.5
702302,75,2018-08-23 20:00:00,JAMES STREET,40,30,75.0
702313,75,2018-08-23 21:00:00,JAMES STREET,40,29,72.5
702326,75,2018-08-23 22:00:00,JAMES STREET,40,25,62.5
702338,75,2018-08-23 23:00:00,JAMES STREET,40,24,60.0
708686,98,2018-08-23 00:00:00,FREDERICK STREET SOUTH,40,40,100.0
708698,98,2018-08-23 01:00:00,FREDERICK STREET SOUTH,40,40,100.0
708710,98,2018-08-23 02:00:00,FREDERICK STREET SOUTH,40,40,100.0
708722,98,2018-08-23 03:00:00,FREDERICK STREET SOUTH,40,40,100.0
708734,98,2018-08-23 04:00:00,FREDERICK STREET SOUTH,40,40,100.0
708746,98,2018-08-23 05:00:00,FREDERICK STREET SOUTH,40,39,97.5
708758,98,2018-08-23 06:00:00,FREDERICK STREET SOUTH,40,35,87.5
708770,98,2018-08-23 07:00:00,FREDERICK STREET SOUTH,40,32,80.0
708782,98,2018-08-23 08:00:00,FREDERICK STREET SOUTH,40,32,80.0
708794,98,2018-08-23 09:00:00,FREDERICK STREET SOUTH,40,32,80.0
708806,98,2018-08-23 10:00:00,FREDERICK STREET SOUTH,40,32,80.0
708818,98,2018-08-23 11:00:00,FREDERICK STREET SOUTH,40,27,67.5
708830,98,2018-08-23 12:00:00,FREDERICK STREET SOUTH,40,22,55.00000000000001
708842,98,2018-08-23 13:00:00,FREDERICK STREET SOUTH,40,23,57.49999999999999
708854,98,2018-08-23 14:00:00,FREDERICK STREET SOUTH,40,21,52.5
708866,98,2018-08-23 15:00:00,FREDERICK STREET SOUTH,40,22,55.00000000000001
708878,98,2018-08-23 16:00:00,FREDERICK STREET SOUTH,40,23,57.49999999999999
708890,98,2018-08-23 17:00:00,FREDERICK STREET SOUTH,40,31,77.5
708902,98,2018-08-23 18:00:00,FREDERICK STREET SOUTH,40,35,87.5
708914,98,2018-08-23 19:00:00,FREDERICK STREET SOUTH,40,39,97.5
708926,98,2018-08-23 20:00:00,FREDERICK STREET SOUTH,40,39,97.5
708937,98,2018-08-23 21:00:00,FREDERICK STREET SOUTH,40,40,100.0
708950,98,2018-08-23 22:00:00,FREDERICK STREET SOUTH,40,40,100.0
708962,98,2018-08-23 23:00:00,FREDERICK STREET SOUTH,40,40,100.0
732590,69,2018-08-24 00:00:00,GRAND CANAL DOCK,40,40,100.0
732602,69,2018-08-24 01:00:00,GRAND CANAL DOCK,40,40,100.0
732614,69,2018-08-24 02:00:00,GRAND CANAL DOCK,40,40,100.0
732626,69,2018-08-24 03:00:00,GRAND CANAL DOCK,40,40,100.0
732638,69,2018-08-24 04:00:00,GRAND CANAL DOCK,40,40,100.0
732650,69,2018-08-24 05:00:00,GRAND CANAL DOCK,40,34,85.0
732662,69,2018-08-24 06:00:00,GRAND CANAL DOCK,40,30,75.0
732674,69,2018-08-24 07:00:00,GRAND CANAL DOCK,40,13,32.5
732686,69,2018-08-24 08:00:00,GRAND CANAL DOCK,40,0,0.0
732698,69,2018-08-24 09:00:00,GRAND CANAL DOCK,40,0,0.0
732710,69,2018-08-24 10:00:00,GRAND CANAL DOCK,40,0,0.0
732722,69,2018-08-24 11:00:00,GRAND CANAL DOCK,40,7,17.5
732734,69,2018-08-24 12:00:00,GRAND CANAL DOCK,40,0,0.0
732746,69,2018-08-24 13:00:00,GRAND CANAL DOCK,40,0,0.0
732758,69,2018-08-24 14:00:00,GRAND CANAL DOCK,40,3,7.5
732770,69,2018-08-24 15:00:00,GRAND CANAL DOCK,40,0,0.0
732782,69,2018-08-24 16:00:00,GRAND CANAL DOCK,40,18,45.0
732794,69,2018-08-24 17:00:00,GRAND CANAL DOCK,40,39,97.5
732806,69,2018-08-24 18:00:00,GRAND CANAL DOCK,40,37,92.5
732818,69,2018-08-24 19:00:00,GRAND CANAL DOCK,40,37,92.5
732830,69,2018-08-24 20:00:00,GRAND CANAL DOCK,40,40,100.0
732842,69,2018-08-24 21:00:00,GRAND CANAL DOCK,40,40,100.0
732854,69,2018-08-24 22:00:00,GRAND CANAL DOCK,40,37,92.5
732866,69,2018-08-24 23:00:00,GRAND CANAL DOCK,40,40,100.0
734318,75,2018-08-24 00:00:00,JAMES STREET,40,22,55.00000000000001
734330,75,2018-08-24 01:00:00,JAMES STREET,40,22,55.00000000000001
734342,75,2018-08-24 02:00:00,JAMES STREET,40,22,55.00000000000001
734354,75,2018-08-24 03:00:00,JAMES STREET,40,22,55.00000000000001
734366,75,2018-08-24 04:00:00,JAMES STREET,40,22,55.00000000000001
734378,75,2018-08-24 05:00:00,JAMES STREET,40,23,57.49999999999999
734390,75,2018-08-24 06:00:00,JAMES STREET,40,28,70.0
734402,75,2018-08-24 07:00:00,JAMES STREET,40,36,90.0
734414,75,2018-08-24 08:00:00,JAMES STREET,40,40,100.0
734426,75,2018-08-24 09:00:00,JAMES STREET,40,39,97.5
734438,75,2018-08-24 10:00:00,JAMES STREET,40,40,100.0
734450,75,2018-08-24 11:00:00,JAMES STREET,40,40,100.0
734462,75,2018-08-24 12:00:00,JAMES STREET,40,40,100.0
734474,75,2018-08-24 13:00:00,JAMES STREET,40,38,95.0
734486,75,2018-08-24 14:00:00,JAMES STREET,40,39,97.5
734498,75,2018-08-24 15:00:00,JAMES STREET,40,35,87.5
734510,75,2018-08-24 16:00:00,JAMES STREET,40,32,80.0
734522,75,2018-08-24 17:00:00,JAMES STREET,40,22,55.00000000000001
734534,75,2018-08-24 18:00:00,JAMES STREET,40,15,37.5
734546,75,2018-08-24 19:00:00,JAMES STREET,40,13,32.5
734558,75,2018-08-24 20:00:00,JAMES STREET,40,12,30.0
734570,75,2018-08-24 21:00:00,JAMES STREET,40,11,27.500000000000004
734582,75,2018-08-24 22:00:00,JAMES STREET,40,12,30.0
734594,75,2018-08-24 23:00:00,JAMES STREET,40,10,25.0
740942,98,2018-08-24 00:00:00,FREDERICK STREET SOUTH,40,40,100.0
740954,98,2018-08-24 01:00:00,FREDERICK STREET SOUTH,40,40,100.0
740966,98,2018-08-24 02:00:00,FREDERICK STREET SOUTH,40,40,100.0
740978,98,2018-08-24 03:00:00,FREDERICK STREET SOUTH,40,40,100.0
740990,98,2018-08-24 04:00:00,FREDERICK STREET SOUTH,40,40,100.0
741002,98,2018-08-24 05:00:00,FREDERICK STREET SOUTH,40,40,100.0
741014,98,2018-08-24 06:00:00,FREDERICK STREET SOUTH,40,35,87.5
741026,98,2018-08-24 07:00:00,FREDERICK STREET SOUTH,40,31,77.5
741038,98,2018-08-24 08:00:00,FREDERICK STREET SOUTH,40,38,95.0
741050,98,2018-08-24 09:00:00,FREDERICK STREET SOUTH,40,31,77.5
741062,98,2018-08-24 10:00:00,FREDERICK STREET SOUTH,40,21,52.5
741074,98,2018-08-24 11:00:00,FREDERICK STREET SOUTH,40,14,35.0
741086,98,2018-08-24 12:00:00,FREDERICK STREET SOUTH,40,15,37.5
741098,98,2018-08-24 13:00:00,FREDERICK STREET SOUTH,40,17,42.5
741110,98,2018-08-24 14:00:00,FREDERICK STREET SOUTH,40,19,47.5
741122,98,2018-08-24 15:00:00,FREDERICK STREET SOUTH,40,21,52.5
741134,98,2018-08-24 16:00:00,FREDERICK STREET SOUTH,40,26,65.0
741146,98,2018-08-24 17:00:00,FREDERICK STREET SOUTH,40,27,67.5
741158,98,2018-08-24 18:00:00,FREDERICK STREET SOUTH,40,35,87.5
741170,98,2018-08-24 19:00:00,FREDERICK STREET SOUTH,40,39,97.5
741182,98,2018-08-24 20:00:00,FREDERICK STREET SOUTH,40,38,95.0
741194,98,2018-08-24 21:00:00,FREDERICK STREET SOUTH,40,37,92.5
741206,98,2018-08-24 22:00:00,FREDERICK STREET SOUTH,40,36,90.0
741218,98,2018-08-24 23:00:00,FREDERICK STREET SOUTH,40,38,95.0
764846,69,2018-08-25 00:00:00,GRAND CANAL DOCK,40,39,97.5
764858,69,2018-08-25 01:00:00,GRAND CANAL DOCK,40,39,97.5
764870,69,2018-08-25 02:00:00,GRAND CANAL DOCK,40,39,97.5
764882,69,2018-08-25 03:00:00,GRAND CANAL DOCK,40,39,97.5
764894,69,2018-08-25 04:00:00,GRAND CANAL DOCK,40,39,97.5
764906,69,2018-08-25 05:00:00,GRAND CANAL DOCK,40,39,97.5
764918,69,2018-08-25 06:00:00,GRAND CANAL DOCK,40,36,90.0
764930,69,2018-08-25 07:00:00,GRAND CANAL DOCK,40,31,77.5
764942,69,2018-08-25 08:00:00,GRAND CANAL DOCK,40,28,70.0
764954,69,2018-08-25 09:00:00,GRAND CANAL DOCK,40,28,70.0
764966,69,2018-08-25 10:00:00,GRAND CANAL DOCK,40,27,67.5
764978,69,2018-08-25 11:00:00,GRAND CANAL DOCK,40,33,82.5
764990,69,2018-08-25 12:00:00,GRAND CANAL DOCK,40,37,92.5
765002,69,2018-08-25 13:00:00,GRAND CANAL DOCK,40,38,95.0
765014,69,2018-08-25 14:00:00,GRAND CANAL DOCK,40,38,95.0
765026,69,2018-08-25 15:00:00,GRAND CANAL DOCK,40,31,77.5
765038,69,2018-08-25 16:00:00,GRAND CANAL DOCK,40,19,47.5
765050,69,2018-08-25 17:00:00,GRAND CANAL DOCK,40,18,45.0
765062,69,2018-08-25 18:00:00,GRAND CANAL DOCK,40,27,67.5
765074,69,2018-08-25 19:00:00,GRAND CANAL DOCK,40,24,60.0
765086,69,2018-08-25 20:00:00,GRAND CANAL DOCK,40,26,65.0
765098,69,2018-08-25 21:00:00,GRAND CANAL DOCK,40,30,75.0
765110,69,2018-08-25 22:00:00,GRAND CANAL DOCK,40,32,80.0
765122,69,2018-08-25 23:00:00,GRAND CANAL DOCK,40,39,97.5
766574,75,2018-08-25 00:00:00,JAMES STREET,40,10,25.0
766586,75,2018-08-25 01:00:00,JAMES STREET,40,10,25.0
766598,75,2018-08-25 02:00:00,JAMES STREET,40,10,25.0
766610,75,2018-08-25 03:00:00,JAMES STREET,40,10,25.0
766622,75,2018-08-25 04:00:00,JAMES STREET,40,10,25.0
766634,75,2018-08-25 05:00:00,JAMES STREET,40,10,25.0
766646,75,2018-08-25 06:00:00,JAMES STREET,40,10,25.0
766658,75,2018-08-25 07:00:00,JAMES STREET,40,10,25.0
766670,75,2018-08-25 08:00:00,JAMES STREET,40,9,22.5
766682,75,2018-08-25 09:00:00,JAMES STREET,40,9,22.5
766694,75,2018-08-25 10:00:00,JAMES STREET,40,7,17.5
766706,75,2018-08-25 11:00:00,JAMES STREET,40,5,12.5
766718,75,2018-08-25 12:00:00,JAMES STREET,40,3,7.5
766730,75,2018-08-25 13:00:00,JAMES STREET,40,1,2.5
766742,75,2018-08-25 14:00:00,JAMES STREET,40,0,0.0
766754,75,2018-08-25 15:00:00,JAMES STREET,40,0,0.0
766766,75,2018-08-25 16:00:00,JAMES STREET,40,0,0.0
766778,75,2018-08-25 17:00:00,JAMES STREET,40,0,0.0
766790,75,2018-08-25 18:00:00,JAMES STREET,40,0,0.0
766802,75,2018-08-25 19:00:00,JAMES STREET,40,0,0.0
766814,75,2018-08-25 20:00:00,JAMES STREET,40,0,0.0
766826,75,2018-08-25 21:00:00,JAMES STREET,40,0,0.0
766838,75,2018-08-25 22:00:00,JAMES STREET,40,13,32.5
766850,75,2018-08-25 23:00:00,JAMES STREET,40,10,25.0
773198,98,2018-08-25 00:00:00,FREDERICK STREET SOUTH,40,39,97.5
773210,98,2018-08-25 01:00:00,FREDERICK STREET SOUTH,40,39,97.5
